SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax,D
70045,269.786884,-28.819173,1.608419,-2.48945,4062566306377295872,4062566306377295872,0.1007448624094922,9.926064476969099
69761,269.587819,-28.709885,1.616358,-2.283703,4062571597785508352,4062571597785508352,0.5171123840208317,1.9338156093351562
69763,269.589465,-28.656713,1.663209,-2.25845,4062583932932703104,4062583932932703104,0.1302283929080879,7.678817020384918
69848,269.647522,-28.37731,1.931066,-2.163436,4062597028366770560,4062597028366770560,0.7141566034378604,1.400253103011476
68982,269.025566,-28.778746,1.309841,-1.891361,4062602628937187456,4062602628937187456,0.4942047694214381,2.023452750508039
68666,268.798956,-28.781479,1.207487,-1.721095,4062604690524623232,4062604690524623232,1.0299896081749902,0.9708835817983368
68965,269.01213,-28.677665,1.391359,-1.830386,4062612176637055360,4062612176637055360,1.0628229779447886,0.940890459419431
69025,269.059705,-28.569592,1.505842,-1.8122,4062615273328162176,4062615273328162176,0.8854573635651621,1.1293598553109876
69095,269.107918,-28.55202,1.542318,-1.84,4062615372104231040,4062615372104231040,0.4021688600496441,2.4865177275947197
69150,269.144421,-28.492477,1.60995,-1.837864,4062615994882702592,4062615994882702592,3.659661889634656,0.27324928645247876
68814,268.896994,-28.443393,1.543046,-1.62515,4062630524739467648,4062630524739467648,0.0193117991879962,51.781814333569635
69415,269.351668,-28.574812,1.629909,-2.036691,4062634476331329536,4062634476331329536,0.3423004325421966,2.9214102727630253
69249,269.233197,-28.539139,1.608684,-1.928753,4062635369461850368,4062635369461850368,0.1704374418186233,5.8672553948808
69417,269.352637,-28.49968,1.695432,-1.999847,4062636439002084992,4062636439002084992,0.0420243385017643,23.795734463685065
69301,269.270351,-28.477266,1.678629,-1.926017,4062638977466165504,4062638977466165504,0.3301454949068493,3.0289675777103984
69582,269.442898,-28.408401,1.814232,-2.022944,4062643066214441856,4062643066214441856,0.2781972145853883,3.5945722946592102
69674,269.510647,-28.322273,1.918688,-2.031578,4062645986803677440,4062645986803677440,1.0019675825853602,0.9980362811935659
69173,269.16419,-28.209853,1.863287,-1.711133,4062658738480896384,4062658738480896384,0.3326886865468808,3.0058130631955984
69223,269.20876,-28.099989,1.978094,-1.690031,4062666435065152128,4062666435065152128,0.135972696096703,7.3544176787434274
70471,270.041427,-28.515837,1.98296,-2.532836,4062670145847489664,4062670145847489664,0.5098020658558174,1.961545601666551
70726,270.1845,-28.294001,2.238256,-2.532381,4062681518926373504,4062681518926373504,0.6461941231699327,1.5475225851551506
70096,269.825754,-28.248338,2.121159,-2.235356,4062693476120129280,4062693476120129280,0.4130298856395928,2.4211323072940867
70414,270.008495,-28.188318,2.253304,-2.345339,4062697148268209024,4062697148268209024,0.2849473887138506,3.5094197722380893
71236,270.455401,-28.136385,2.493433,-2.662167,4062707284395185792,4062707284395185792,0.3337623968296413,2.9961433927214367
71093,270.365884,-28.124746,2.464602,-2.58775,4062707902892111616,4062707902892111616,1.0913368114956286,0.9163074034216298
70587,270.111921,-27.94644,2.508831,-2.30475,4062727182981912064,4062727182981912064,0.360033355,2.777520432794345
70578,270.107904,-27.859089,2.583016,-2.258403,4062729927464103296,4062729927464103296,0.1719249285876348,5.8164921644290395
70986,270.297785,-27.751619,2.759645,-2.351203,4062736868361298688,4062736868361298688,0.6198255929697337,1.6133570658300171
69658,269.492884,-27.889004,2.286453,-1.801647,4062764085412604672,4062764085412604672,0.5615850207903081,1.7806742754511484
69659,269.493359,-27.847114,2.32297,-1.781086,4062765322304278528,4062765322304278528,0.064818968,15.427582864324528
72189,270.907914,-28.002262,2.806791,-2.944056,4062899565800113536,4062899565800113536,0.007858735,127.24694241503244
72641,271.115551,-27.623025,3.227943,-2.918706,4062938594406991360,4062938594406991360,0.3486282447439986,2.868384920258858
71782,270.689549,-27.873927,2.824006,-2.712992,4063092564474715136,4063092564474715136,0.7234220872136832,1.3823188670553015
71974,270.780079,-27.461267,3.223266,-2.580147,4063120361460827392,4063120361460827392,0.3590733289653005,2.78494647007502
71942,270.760331,-27.344006,3.316896,-2.507289,4063125274958274560,4063125274958274560,0.2646578549255698,3.778463330632041
72859,271.192852,-27.452745,3.410243,-2.895347,4063129428138282880,4063129428138282880,0.2836871622707145,3.5250097043366693
72382,271.014452,-27.417307,3.363701,-2.739895,4063131936393624960,4063131936393624960,0.3913722898807191,2.555111912253103
71051,270.339307,-27.590591,2.91795,-2.303631,4063161726374755584,4063161726374755584,0.1369534302811237,7.30175212075597
70849,270.235041,-27.445127,2.998758,-2.151347,4063167365658283264,4063167365658283264,0.4185614133560203,2.3891356634669503
71008,270.315619,-27.314966,3.147378,-2.149186,4063170251816389376,4063170251816389376,0.2636499699693436,3.7929076954428513
71282,270.484396,-27.382224,3.162894,-2.312761,4063171660627749504,4063171660627749504,0.2984900746551917,3.3501951485494956
71818,270.706051,-27.165495,3.448772,-2.377539,4063198598671437056,4063198598671437056,0.1690560472735239,5.915198043061138
71995,270.798256,-26.880931,3.73721,-2.309233,4063212136411008768,4063212136411008768,0.8727596574563282,1.145790815898292
73661,271.588669,-27.07892,3.908757,-3.020567,4063240929838515712,4063240929838515712,0.1240877065968157,8.058816037669132
73615,271.557333,-26.967955,3.992282,-2.942242,4063245808859739776,4063245808859739776,0.0245163512432466,40.789103977104475
73474,271.472988,-26.814836,4.08959,-2.802031,4063260991573989632,4063260991573989632,0.265268771622284,3.7697614908998758
73138,271.319281,-26.7737,4.058615,-2.662175,4063264461912252928,4063264461912252928,0.085233635,11.732457497559503
74103,271.800685,-26.594213,4.425067,-2.950731,4063281916678859264,4063281916678859264,0.5105690836593196,1.9585988106307983
72498,271.061648,-26.812374,3.912345,-2.480428,4063304250488848384,4063304250488848384,0.07349007,13.607280548242773
72800,271.168133,-26.725222,4.034982,-2.520717,4063306488247223424,4063306488247223424,0.0274380978704789,36.44567508726312
73092,271.300197,-26.40083,4.37606,-2.465317,4063343940372339328,4063343940372339328,0.3870679989026836,2.583525382710389
72959,271.233752,-26.35501,4.38698,-2.390994,4063356820912014720,4063356820912014720,0.053805721,18.585384256815367
73148,271.322944,-26.256698,4.511928,-2.412753,4063359058661446016,4063359058661446016,0.519787768,1.9238621252049162
68364,268.59809,-28.503087,1.358893,-1.428397,4063374619222241024,4063374619222241024,0.2738716866885494,3.6513449494953214
68635,268.7823,-28.228862,1.677537,-1.429856,4063388607940205184,4063388607940205184,0.0507631,19.6993485425437
68278,268.53794,-28.325596,1.485293,-1.292994,4063392731188421248,4063392731188421248,0.2022962772144162,4.943244699160174
68279,268.537995,-28.323389,1.487221,-1.291919,4063392799907905280,4063392799907905280,0.2609149682576525,3.8326662769784217
67977,268.321528,-28.293873,1.416079,-1.112664,4063396029651897984,4063396029651897984,0.409520617450166,2.4418794985863896
68200,268.461327,-28.238201,1.526515,-1.190567,4063397507119688320,4063397507119688320,0.6213077309379309,1.6095083807993058
68450,268.645474,-28.212095,1.631141,-1.317317,4063399907990515456,4063399907990515456,0.5618933475769767,1.7796971690664212
68303,268.554892,-28.087814,1.698003,-1.185575,4063404619592204672,4063404619592204672,0.03117881,32.07306500793327
68978,269.021357,-28.115387,1.881752,-1.5548,4063411422825378176,4063411422825378176,0.2124298531855081,4.707436290165546
68771,268.865352,-28.123679,1.805323,-1.440072,4063413243892935680,4063413243892935680,0.6597931285911719,1.5156265754620049
69108,269.121061,-28.054824,1.978344,-1.600436,4063417259670135168,4063417259670135168,0.3118495590370353,3.206674407646797
68945,268.991573,-27.994576,1.972998,-1.471336,4063421490239376384,4063421490239376384,0.9584028601950798,1.04340256225493
68638,268.784135,-28.028202,1.851677,-1.330056,4063426468069047680,4063426468069047680,0.2844134073176492,3.5160086489282225
68600,268.754202,-28.02427,1.84174,-1.305258,4063426884720743040,4063426884720743040,0.2465212383915383,4.056445629287916
68610,268.761059,-27.935669,1.921312,-1.265783,4063432210535185920,4063432210535185920,0.3270410827489925,3.0577198179334264
68811,268.895504,-27.881001,2.028443,-1.340836,4063435539052652032,4063435539052652032,0.8817410705682547,1.13411979250953
68815,268.897244,-27.851826,2.05443,-1.327472,4063435852621346560,4063435852621346560,0.09674839,10.336089313734316
68861,268.935574,-27.825631,2.094139,-1.343567,4063436294966934656,4063436294966934656,0.7719724323044229,1.2953830449811397
67809,268.181847,-28.22863,1.409777,-0.973547,4063444305121153536,4063444305121153536,0.6581527172988761,1.519404195585637
67870,268.229606,-28.18697,1.467055,-0.988614,4063444850538557312,4063444850538557312,0.7650519886101097,1.3071007132688155
67982,268.323841,-28.075907,1.604955,-1.0038,4063447294418877056,4063447294418877056,3.131612086376929,0.3193243519368757
67723,268.122583,-28.161503,1.441003,-0.894431,4063447878535615104,4063447878535615104,0.5061171748128915,1.97582704117815
67606,268.028416,-28.006073,1.532469,-0.743777,4063462344008965632,4063462344008965632,1.0339599831303965,0.9671554183097301
67649,268.066401,-27.862221,1.673359,-0.699364,4063468971077455744,4063468971077455744,1.707921685085637,0.5855069402376368
67970,268.316114,-27.688668,1.935172,-0.801353,4063476912517470592,4063476912517470592,0.7166587269217793,1.3953642960509798
68295,268.549784,-27.856481,1.895295,-1.064636,4063479833118059904,4063479833118059904,0.9871787750068332,1.012987743778302
68503,268.68621,-27.765343,2.034958,-1.122672,4063482203928641792,4063482203928641792,1.5786761080512104,0.6334421575774942
68669,268.80006,-27.532726,2.28672,-1.092322,4063494573432840448,4063494573432840448,0.8216685234153992,1.217035789375668
68204,268.46597,-27.684895,2.005729,-0.913806,4063496871186758784,4063496871186758784,0.3822997569774353,2.6157484585035284
68023,268.351262,-27.684372,1.954672,-0.825989,4063497386582753664,4063497386582753664,0.0287860166773605,34.73908916291554
68225,268.486889,-27.589172,2.09766,-0.881294,4063500036639011584,4063500036639011584,0.7698253991978932,1.298995851581324
69448,269.371533,-27.699265,2.397153,-1.613814,4063520824263364480,4063520824263364480,0.860129448,1.1626156996778
69514,269.403128,-27.713211,2.399074,-1.645011,4063523676123190400,4063523676123190400,0.3669376710799371,2.7252584807029825
69418,269.353072,-27.586195,2.486891,-1.543064,4063528245913181824,4063528245913181824,0.2578279858040573,3.87855490893054
69421,269.357091,-27.566593,2.50565,-1.536336,4063528727005356672,4063528727005356672,0.7761706900621758,1.2883764007114133
69623,269.465164,-27.496068,2.614696,-1.584042,4063530852972968064,4063530852972968064,0.2984068241714475,3.3511297966344675
68919,268.97084,-27.635984,2.273775,-1.275097,4063536664053522944,4063536664053522944,0.008616247,116.05981119157795
69798,269.617784,-27.538379,2.645636,-1.722442,4063549991356063232,4063549991356063232,0.7252244611718626,1.3788834402856986
69671,269.507807,-27.253524,2.843787,-1.495631,4063570057423773440,4063570057423773440,0.8272844603609784,1.2087740649252117
69650,269.483785,-27.170907,2.904691,-1.435839,4063574558539843712,4063574558539843712,0.3768698858265514,2.653435675304221
69799,269.618733,-26.983145,3.12744,-1.446167,4063583668199034752,4063583668199034752,0.2324099982751445,4.302740877852099
69286,269.259491,-27.302847,2.690583,-1.329244,4063595453620446336,4063595453620446336,0.5928269093453297,1.6868330101687177
68932,268.980771,-27.064554,2.772117,-0.995164,4063617027180089216,4063617027180089216,0.3616667208510898,2.7649765442802052
69259,269.241429,-27.127688,2.834115,-1.227522,4063624070933139328,4063624070933139328,0.2653928553957951,3.7679989482333442
69263,269.244038,-27.088479,2.86921,-1.209869,4063624487602340864,4063624487602340864,0.3531721317303073,2.8314804882839097
69088,269.104424,-26.818527,3.040246,-0.966725,4063645202166536704,4063645202166536704,1.2256564240635062,0.8158893311101235
69101,269.11502,-26.820498,3.043293,-0.975892,4063645206524852480,4063645206524852480,0.749609046,1.3340287251549523
69092,269.106735,-26.821185,3.038984,-0.969844,4063645206524854400,4063645206524854400,1.277913260838224,0.7825257242765196
69100,269.114014,-26.810985,3.051069,-0.970336,4063645305245758848,4063645305245758848,0.6029869289948027,1.658410741451776
67273,267.787598,-27.757739,1.63736,-0.433972,4063660359115103744,4063660359115103744,0.1890621966197799,5.289264685795885
67510,267.946571,-27.72213,1.739843,-0.53675,4063661424253081728,4063661424253081728,0.3374915652666364,2.9630370145990064
67491,267.933937,-27.666878,1.781654,-0.498936,4063661905296313600,4063661905296313600,1.0140329743285394,0.9861612248479082
67740,268.130922,-27.58008,1.945289,-0.604867,4063667162343084160,4063667162343084160,0.6605601540981967,1.513866668759653
67611,268.030574,-27.647719,1.841788,-0.562794,4063667982668935040,4063667982668935040,0.406003635824181,2.463032130168036
66959,267.615394,-27.645142,1.656037,-0.245358,4063676714338310912,4063676714338310912,0.04551373,21.971391929424374
66972,267.623053,-27.637583,1.666005,-0.247311,4063676714338315264,4063676714338315264,1.0534998538179543,0.9492170277726502
67080,267.68237,-27.594,1.73036,-0.270125,4063677229734364160,4063677229734364160,0.5930752590807175,1.6861266503513006
67377,267.859807,-27.386202,1.98943,-0.299106,4063688357997266304,4063688357997266304,0.5660859674755194,1.7665161432273895
67773,268.15516,-27.445301,2.072257,-0.554786,4063695470465811712,4063695470465811712,0.4888995902337776,2.0454097732457273
67886,268.242362,-27.281371,2.2528,-0.538108,4063698189188996096,4063698189188996096,0.2477021483254561,4.037106689466815
67622,268.042734,-27.376285,2.080836,-0.433747,4063708256580491648,4063708256580491648,0.3126687614151368,3.198272815851531
67754,268.145913,-27.286366,2.204904,-0.466842,4063710489975356544,4063710489975356544,0.4787752912268005,2.088662506867528
67553,267.981411,-27.270471,2.144094,-0.332933,4063713062648801280,4063713062648801280,0.7944193995089607,1.258780941928295
66947,267.609425,-27.529682,1.752468,-0.181638,4063725329075053312,4063725329075053312,0.3485711896047573,2.868854425788585
66648,267.494181,-27.397184,1.813753,-0.025894,4063732308409872768,4063732308409872768,0.4760649580370336,2.100553681000417
67138,267.703927,-27.383518,1.920956,-0.178789,4063733884648204288,4063733884648204288,0.5408662759845485,1.8488858418463645
67280,267.789402,-27.36517,1.975554,-0.234619,4063734129461581568,4063734129461581568,1.1044445966127456,0.9054324708246391
67310,267.820663,-27.289171,2.05507,-0.219636,4063736427269152384,4063736427269152384,0.4482975060741495,2.2306615282276354
67052,267.663061,-27.296414,1.977186,-0.103006,4063738420140598784,4063738420140598784,0.2876733074880182,3.476165406975239
66847,267.574629,-27.249854,1.976883,-0.01165,4063739416572909824,4063739416572909824,0.4682427104225861,2.1356445658225116
67024,267.645682,-27.209457,2.043953,-0.045193,4063741375078078336,4063741375078078336,0.4207931045905874,2.3764647972854847
66414,267.399436,-27.411871,1.757945,0.038728,4063742375799434880,4063742375799434880,2.0836095377713506,0.47993637093330355
66054,267.263458,-27.225856,1.8553,0.238025,4063748732365067008,4063748732365067008,1.498395150712977,0.6673806969571231
66842,267.572379,-27.202079,2.016872,0.014567,4063751854791956096,4063751854791956096,1.8709259498464512,0.5344946977094797
66932,267.603958,-27.070367,2.144364,0.057969,4063755187687230720,4063755187687230720,0.3042904959424478,3.2863333338847878
67527,267.96094,-27.120124,2.264125,-0.240581,4063763232170103040,4063763232170103040,0.016413152,60.926749475055125
67551,267.979441,-27.057548,2.32635,-0.222828,4063764052501040256,4063764052501040256,0.8250732049839342,1.212013666132173
67303,267.814776,-27.144717,2.176553,-0.1413,4063764396104256768,4063764396104256768,0.6449481037442419,1.550512350054999
67647,268.065163,-26.935035,2.470687,-0.226089,4063775185051913728,4063775185051913728,0.1763309812460708,5.671153151495793
67254,267.774364,-26.917903,2.353072,0.005606,4063781129286296064,4063781129286296064,0.2918141330973093,3.4268388216362937
67076,267.6794,-26.8888,2.334736,0.093256,4063785115031745152,4063785115031745152,0.6289435638857866,1.589967776793397
67397,267.872974,-26.756962,2.536375,0.012236,4063792850269881344,4063792850269881344,0.4629193091891315,2.16020369025358
67512,267.946874,-26.670487,2.644433,-0.000378,4063793773683926528,4063793773683926528,0.2059998113545236,4.854373377454264
68393,268.614649,-27.120368,2.559464,-0.741892,4063798549676374912,4063798549676374912,0.074470128,13.428203050758823
68237,268.494543,-27.103147,2.520204,-0.640972,4063800649924208256,4063800649924208256,1.9114029945992788,0.5231759094369567
68630,268.779661,-26.875427,2.845152,-0.745039,4063810816100494592,4063810816100494592,0.8289922130027623,1.206283948528076
68435,268.636058,-26.888071,2.769534,-0.640883,4063821914295972608,4063821914295972608,0.9045612760314412,1.1055083016457157
68430,268.632725,-26.887217,2.768768,-0.637886,4063821918591135104,4063821918591135104,0.9949418377532596,1.005083877323083
69004,269.041808,-26.730321,3.0884,-0.874058,4063834215088182144,4063834215088182144,2.0281003261285284,0.493072254422894
68711,268.826708,-26.831127,2.904582,-0.758931,4063834833557700352,4063834833557700352,0.8600831725097687,1.1626782524787067
68663,268.793412,-26.767752,2.944313,-0.7013,4063836040443553280,4063836040443553280,0.9263811027933642,1.0794693425682464
68738,268.837781,-26.744982,2.983962,-0.724022,4063836487120108800,4063836487120108800,0.7877025318062527,1.26951477191134
69225,269.20949,-26.634109,3.246878,-0.955272,4063841568073685888,4063841568073685888,0.071400192,14.00556457887396
69240,269.220968,-26.599322,3.282123,-0.946692,4063842083463106432,4063842083463106432,0.7620359133507858,1.3122741100256685
68960,269.006749,-26.635522,3.15458,-0.799297,4063843732730417024,4063843732730417024,0.7108714025989017,1.4067241927922014
68946,268.991944,-26.630449,3.152304,-0.785308,4063844488644673920,4063844488644673920,0.633008265,1.5797582042629412
69119,269.125896,-26.534927,3.295121,-0.840822,4063846069192935680,4063846069192935680,0.8193877744116587,1.220423383443847
68634,268.781174,-26.731959,2.969702,-0.673803,4063847958977986816,4063847958977986816,0.9873928598831204,1.0127681094618934
68611,268.761393,-26.541114,3.125537,-0.562211,4063854830933722496,4063854830933722496,0.2945708423937141,3.394769122000987
68665,268.795089,-26.480662,3.192946,-0.557731,4063856239675638784,4063856239675638784,0.6391429678979184,1.5645951691980697
68940,268.987125,-26.418025,3.333706,-0.674667,4063860362844439936,4063860362844439936,0.7830863528673541,1.2769983748770408
68855,268.931713,-26.352449,3.365369,-0.598761,4063864421591239808,4063864421591239808,0.2355186883527877,4.2459475593804346
68068,268.381004,-26.652278,2.857514,-0.325108,4063876133969605504,4063876133969605504,0.7583624272863746,1.318630728553193
68066,268.37932,-26.644536,2.863422,-0.319883,4063879088907103232,4063879088907103232,0.6122467957721518,1.6333282704057643
67976,268.320817,-26.575811,2.896088,-0.239933,4063880501946087168,4063880501946087168,0.2424865551423433,4.1239399826228915
68094,268.394337,-26.586418,2.920317,-0.301969,4063881017352639488,4063881017352639488,0.3338452609851993,2.995399716170702
67591,268.011935,-26.673206,2.671747,-0.051772,4063884517738886144,4063884517738886144,0.1085631345946423,9.211229979070179
68059,268.375786,-26.468751,3.013297,-0.227969,4063894482064464384,4063894482064464384,0.5582415966398954,1.7913391012405502
68209,268.468643,-26.333913,3.17169,-0.231278,4063919118006229376,4063919118006229376,0.373716391933972,2.675825897882155
68030,268.359413,-26.317981,3.13577,-0.138822,4063922691418896768,4063922691418896768,1.2436215760128528,0.8041031285466095
68139,268.411688,-26.121823,3.3286,-0.079714,4063926883298659584,4063926883298659584,5.126982481664308,0.1950465022215918
68296,268.550368,-26.198696,3.3254,-0.225978,4063928120249078400,4063928120249078400,0.089876832,11.126337875371487
68263,268.525432,-26.071327,3.4239,-0.142181,4063933102421554048,4063933102421554048,0.7420456871684167,1.3476259175036984
70287,269.933215,-27.188006,3.089172,-1.790986,4063937195513148544,4063937195513148544,0.3070432068273751,3.2568706219975643
69936,269.709794,-26.894959,3.2444,-1.472553,4063959735582958592,4063959735582958592,0.2800781030061814,3.570432637420176
70103,269.828806,-26.805505,3.374897,-1.520078,4063961968966075904,4063961968966075904,0.5759973730287109,1.7361190290535482
70584,270.110462,-26.791738,3.511779,-1.731436,4063965130063522688,4063965130063522688,0.4342065478457466,2.30305140482417
70234,269.908108,-26.732763,3.473255,-1.545319,4063968458588369408,4063968458588369408,0.2592997285974733,3.856540866467163
70236,269.908515,-26.732846,3.473364,-1.545675,4063968462885294080,4063968462885294080,4.002906950770054,0.2498184475179035
70312,269.949502,-26.676426,3.540545,-1.549405,4063970284025078784,4063970284025078784,0.098160223,10.18742591894886
71059,270.343993,-26.847289,3.566704,-1.94002,4063972551769069312,4063972551769069312,0.0584156348109128,17.11870466249195
70746,270.19118,-26.788026,3.550726,-1.792183,4063976670566011392,4063976670566011392,0.2547781305525846,3.9249836625738426
70622,270.128186,-26.724993,3.57762,-1.712092,4063989594202482560,4063989594202482560,0.2356126479037195,4.244254325466598
70952,270.278343,-26.656662,3.70348,-1.794805,4063990899872439424,4063990899872439424,0.1398611190360102,7.149949942432027
70942,270.27433,-26.655468,3.702743,-1.791097,4063990899872446336,4063990899872446336,0.035012465,28.561256683869587
69758,269.586545,-26.869302,3.21179,-1.364478,4064007456883224704,4064007456883224704,0.2709437204825038,3.6908033824115702
70047,269.789229,-26.618979,3.519115,-1.396561,4064019933803592832,4064019933803592832,0.7113271745471537,1.405822855898373
69946,269.72001,-26.542359,3.554717,-1.304714,4064021406939639296,4064021406939639296,0.3139319776002403,3.1854034356238663
69662,269.496135,-26.484366,3.50495,-1.102181,4064032097180677376,4064032097180677376,0.4061407380049206,2.4622006768202715
69680,269.51559,-26.482524,3.515252,-1.116342,4064037968333617408,4064037968333617408,1.4630895834041149,0.6834851476922814
70344,269.963368,-26.569476,3.639553,-1.507022,4064041610472902656,4064041610472902656,0.7897876539030598,1.2661631199957224
70825,270.225784,-26.324836,3.968638,-1.589686,4064051132464488704,4064051132464488704,0.7396337453386803,1.3520205186718426
72166,270.89008,-26.290121,4.292616,-2.09065,4064087343278591872,4064087343278591872,0.6002530729641651,1.6659639825945542
72237,270.940574,-26.28542,4.318946,-2.127789,4064088687665008256,4064088687665008256,0.3766257077719628,2.6551559794358868
72213,270.927964,-26.240128,4.352887,-2.095714,4064089061267823872,4064089061267823872,0.4499118864183638,2.222657436238794
72334,270.990063,-26.248999,4.372488,-2.148603,4064089237356635904,4064089237356635904,0.0132721378992773,75.34581147280367
72192,270.910775,-26.240028,4.345404,-2.082231,4064092016203177088,4064092016203177088,0.3596713621072104,2.780315880978929
71522,270.570855,-26.379502,4.073932,-1.885531,4064094700560581504,4064094700560581504,0.3045703874897427,3.2833132867642227
71674,270.639679,-26.099721,4.347947,-1.80138,4064108169639403520,4064108169639403520,0.7126792042976874,1.4031558574596743
71759,270.679053,-26.034314,4.422328,-1.79995,4064110677900342400,4064110677900342400,0.4470162479646448,2.2370551507986605
72609,271.105144,-26.198885,4.466821,-2.21405,4064112395841565568,4064112395841565568,0.8118960314362292,1.2316847986447457
72490,271.058688,-25.914521,4.694461,-2.038392,4064138126976775424,4064138126976775424,0.2501273571885378,3.997963322525463
72371,271.008815,-25.716967,4.844733,-1.90242,4064145793555199104,4064145793555199104,0.3344515567186145,2.9899696380882275
71627,270.614513,-25.897108,4.513189,-1.681864,4064159876683444864,4064159876683444864,0.7695501111094923,1.2994605361803646
71185,270.419872,-25.952218,4.378819,-1.556803,4064161251080152064,4064161251080152064,0.041500716,24.09596981411116
71518,270.56956,-25.776641,4.598085,-1.587272,4064187918574460032,4064187918574460032,1.0943123132225712,0.9138159078692655
72388,271.017974,-25.613489,4.939014,-1.85887,4064193759741593216,4064193759741593216,0.2448670398610432,4.083848935191435
72188,270.907764,-25.557822,4.938735,-1.744942,4064197642382493440,4064197642382493440,0.326689688669095,3.0610087636188092
71645,270.621867,-25.658975,4.723738,-1.570258,4064202006067700096,4064202006067700096,0.9412601695327032,1.062405520140578
71912,270.746779,-25.525077,4.895822,-1.602357,4064209359054391680,4064209359054391680,0.1842423262400077,5.42763446602018
69524,269.412386,-26.459129,3.489298,-1.024642,4064220006229065472,4064220006229065472,0.3273457511343802,3.05487392622208
69487,269.392917,-26.281259,3.634565,-0.9205,4064231276217942784,4064231276217942784,0.9672837174132416,1.0338228401841083
69701,269.538297,-26.190037,3.778804,-0.987786,4064233372169235200,4064233372169235200,0.4893525554446792,2.043516456333391
69008,269.045831,-26.318961,3.445789,-0.670278,4064239389432611712,4064239389432611712,0.6020198510021505,1.6610747940210828
69777,269.597587,-26.162396,3.829338,-1.020072,4064253988012306048,4064253988012306048,1.08032380899401,0.9256483951151581
69913,269.691463,-26.123725,3.904918,-1.0738,4064255774718781312,4064255774718781312,0.7113592425893267,1.4057594814682235
69933,269.707112,-26.05904,3.968005,-1.053722,4064256599345702400,4064256599345702400,0.5963864268528128,1.6767651894378177
69779,269.599425,-26.148352,3.842331,-1.014489,4064256947260451456,4064256947260451456,0.9218102936957324,1.084821906241455
69786,269.605806,-26.135459,3.856364,-1.013014,4064257320906935936,4064257320906935936,2.3285206929190108,0.429457209910559
69868,269.661355,-26.096575,3.914964,-1.036825,4064259004535164288,4064259004535164288,0.021760065,45.955745077048256
69884,269.667035,-26.052406,3.955794,-1.019208,4064259215003453696,4064259215003453696,0.8026283382435144,1.2459066698148449
69881,269.666033,-26.047583,3.959525,-1.016022,4064259416862037504,4064259416862037504,0.8338982699748321,1.1991870423597124
69903,269.683414,-26.036982,3.976506,-1.024267,4064259623010477952,4064259623010477952,0.7182170585075632,1.3923367429868272
69951,269.721375,-26.040173,3.990753,-1.055422,4064259661663027840,4064259661663027840,0.5459636704839789,1.8316237033016003
70221,269.901218,-26.011746,4.095905,-1.181406,4064263441235513984,4064263441235513984,0.1143262269918363,8.746899345076848
70012,269.766342,-25.921889,4.113464,-1.031506,4064266598030306944,4064266598030306944,1.1791259162343064,0.8480858458218198
70057,269.795094,-25.891421,4.152773,-1.03875,4064268144218725376,4064268144218725376,0.6945257475311748,1.4398314296549726
70085,269.820174,-25.86875,4.183676,-1.047025,4064268281667082880,4064268281667082880,1.6622087354737036,0.601609159342443
70044,269.785615,-25.89529,4.145169,-1.033283,4064268870090320768,4064268870090320768,0.9139107585441204,1.094198739484172
70003,269.762449,-25.83891,4.18367,-0.987117,4064269346809869184,4064269346809869184,0.7899379801733708,1.2659221674346206
70062,269.798184,-25.826018,4.210878,-1.008581,4064269690407326976,4064269690407326976,1.008125422290701,0.9919400680599463
69602,269.449857,-25.924699,3.968876,-0.786297,4064275157921913856,4064275157921913856,2.0403048785401454,0.49012282944473873
69607,269.452266,-25.923916,3.970638,-0.787781,4064276635376996352,4064276635376996352,0.5377548556788313,1.8595833946262683
69610,269.453271,-25.916008,3.977938,-0.784606,4064276837240372864,4064276837240372864,0.1271639828093487,7.863861904193858
69992,269.752917,-25.79497,4.217492,-0.957778,4064281407088134528,4064281407088134528,0.3315367618557658,3.016256762606155
69754,269.582536,-25.688466,4.233208,-0.771633,4064286835927483008,4064286835927483008,0.4432863836793091,2.255877998552375
68975,269.019461,-26.133956,3.593788,-0.556764,4064290237533333120,4064290237533333120,0.7886544195165035,1.26798249683691
69023,269.057469,-26.05134,3.682365,-0.544706,4064291646286082176,4064291646286082176,0.6090342263861321,1.6419438459703128
68790,268.882882,-26.093706,3.566798,-0.430544,4064292883236505088,4064292883236505088,0.071678498,13.951185193640638
68789,268.882213,-26.091805,3.568137,-0.429067,4064292986315719424,4064292986315719424,0.4898984707534417,2.041239276501609
69256,269.239019,-25.946771,3.854762,-0.633272,4064299415887245696,4064299415887245696,0.4876393694884872,2.05069578579957
69013,269.052187,-25.997777,3.726275,-0.513664,4064300893354093568,4064300893354093568,1.159032164325804,0.8627888256937967
69160,269.151266,-25.88358,3.869787,-0.533286,4064303569109031424,4064303569109031424,0.3099720166139365,3.2260976681823466
68720,268.831301,-25.985244,3.637094,-0.335831,4064307696583253760,4064307696583253760,0.5215451733143626,1.9173794546790826
68577,268.7389,-25.937216,3.636625,-0.239872,4064310307935966336,4064310307935966336,0.6531486976972687,1.531044926715134
68530,268.710455,-25.906254,3.650424,-0.202153,4064311368772865152,4064311368772865152,0.4071262291000225,2.456240665728075
68881,268.949605,-25.936198,3.733068,-0.402978,4064313945757385728,4064313945757385728,0.2981899399324348,3.35356719353639
